958 060 273 00573,Hernandez,xxxxx,unknow,x,324,6463,2021-02-10 14:34:46,CN
938 732 484 00370,Carlier Becker SA,10004,ham,kg,124,7980,2021-02-09 18:17:23,CN
236 689 651 00949,Ferrand S.A.S.,10005,milk,l,260,8062,2021-02-10 04:16:42,WW
947 163 962 00280,Leger SARL,10004,ham,kg,211,1571,2021-02-10 05:06:16,WW
770 319 367 00149,Pottier,10004,ham,kg,162,1601,2021-02-10 21:54:56,CN
552 939 342 00500,Joly,10002,orange juice,l,418,4582,2021-02-09 22:47:22,WW
989 167 175 00446,Allain,xxxxx,unknow,x,187,4499,2021-02-09 18:52:26,IT
713 908 641 00094,Renard Cohen S.A.,10001,wheat,kg,459,5879,2021-02-10 09:51:48,BE
676 578 897 00831,Lemaitre Gaillard SARL,10004,ham,kg,468,7478,2021-02-11 14:18:40,CN
298 163 662 00538,Masson,xxxxx,unknow,x,2,5582,2021-02-10 11:37:05,WW
702 293 855 00180,Perrin,10004,ham,kg,213,2333,2021-02-10 01:28:39,ES
058 083 148 00105,Rey,10001,wheat,kg,138,2199,2021-02-11 09:57:57,US
904 207 333 00623,Lemaire,10001,wheat,kg,133,8358,2021-02-10 10:20:48,WW
902 070 284 00965,Poirier,10003,apple,kg,471,9921,2021-02-09 16:46:04,UK
470 475 696 00824,Gomes,10001,wheat,kg,402,7405,2021-02-11 02:19:26,WW
421 012 131 00603,Clerc SA,10003,apple,kg,294,6733,2021-02-11 05:40:56,UK
938 732 484 00370,Carlier Becker SA,xxxxx,unknow,x,141,1866,2021-02-10 05:07:36,IT
332 829 833 00971,Laine Georges S.A.R.L.,10002,orange juice,l,399,5479,2021-02-09 20:05:23,US
770 319 367 00149,Pottier,10001,wheat,kg,189,3315,2021-02-09 16:16:57,BE
400 323 868 00900,Godard Dupre S.A.R.L.,10001,wheat,kg,387,6389,2021-02-11 09:05:28,FR
291 739 395 00718,Renard Legros SARL,10003,apple,kg,450,4772,2021-02-10 09:00:36,BE
470 475 696 00824,Gomes,10005,milk,l,280,3058,2021-02-10 09:46:18,WW
230 406 258 00674,Hernandez,10003,apple,kg,475,5769,2021-02-10 13:31:00,ES
689 368 718 00273,Brun,10005,milk,l,66,6107,2021-02-09 22:46:51,DE
108 431 613 00290,Torres et Fils,xxxxx,unknow,x,392,4601,2021-02-10 14:04:43,ES
230 406 258 00674,Hernandez,10005,milk,l,47,6587,2021-02-10 17:14:51,US
944 466 855 00035,Laroche,10002,orange juice,l,321,5291,2021-02-09 16:35:02,DE
113 099 722 00017,Bertrand Chauvin SA,10005,milk,l,105,2357,2021-02-09 22:17:04,US
929 181 357 00445,Mace S.A.,10003,apple,kg,449,1415,2021-02-10 16:10:14,ES
748 411 537 00419,Faure,10005,milk,l,233,2810,2021-02-10 08:36:24,US
544 692 745 00821,Lefort Turpin S.A.,10003,apple,kg,181,3366,2021-02-11 08:43:32,UK
225 736 317 00473,Allard Boulanger SARL,10002,orange juice,l,125,5788,2021-02-10 07:49:46,ES
593 928 753 00361,Arnaud,10004,ham,kg,246,7011,2021-02-09 16:11:37,IT
936 892 291 00509,Noel,xxxxx,unknow,x,351,7945,2021-02-10 05:18:31,DE
665 879 360 00523,Valette Marion S.A.,10003,apple,kg,238,3336,2021-02-10 00:57:06,DE
502 486 187 00826,Bertin Henry et Fils,xxxxx,unknow,x,474,1425,2021-02-11 12:59:01,IT
108 431 613 00290,Torres et Fils,xxxxx,unknow,x,139,1307,2021-02-09 22:04:54,UK
122 648 485 00706,Nguyen S.A.S.,10002,orange juice,l,10,9055,2021-02-09 21:23:59,CN
005 664 081 00181,Jacques,xxxxx,unknow,x,368,4141,2021-02-10 08:52:28,WW
721 569 082 00178,Garnier SA,10005,milk,l,274,7697,2021-02-11 03:01:24,IT
647 354 472 00383,Dupuy,10005,milk,l,141,2161,2021-02-10 06:52:17,US
689 368 718 00273,Brun,xxxxx,unknow,x,304,1660,2021-02-10 05:11:33,ES
689 368 718 00273,Brun,10001,wheat,kg,39,9243,2021-02-10 15:34:46,ES
060 236 842 00303,Blanc Loiseau SA,xxxxx,unknow,x,379,5678,2021-02-10 13:01:41,UK
400 323 868 00900,Godard Dupre S.A.R.L.,10002,orange juice,l,290,7046,2021-02-10 07:51:20,BE
291 739 395 00718,Renard Legros SARL,10003,apple,kg,162,5411,2021-02-10 12:36:13,FR
502 486 187 00826,Bertin Henry et Fils,10004,ham,kg,252,5502,2021-02-11 06:28:33,FR
009 238 144 00142,Giraud,10003,apple,kg,2,6281,2021-02-11 00:13:03,WW
933 190 479 00534,Mallet,10001,wheat,kg,12,5253,2021-02-11 13:25:11,FR
005 664 081 00181,Jacques,10004,ham,kg,6,2390,2021-02-10 05:50:04,FR
929 181 357 00445,Mace S.A.,10005,milk,l,486,6126,2021-02-10 15:54:05,DE
933 190 479 00534,Mallet,10004,ham,kg,48,9005,2021-02-10 06:48:51,US
906 815 500 00682,Mahe,10002,orange juice,l,438,3924,2021-02-10 00:39:23,US
400 323 868 00900,Godard Dupre S.A.R.L.,10003,apple,kg,256,3430,2021-02-09 14:57:52,DE
530 775 042 00950,Lejeune S.A.R.L.,10001,wheat,kg,22,7123,2021-02-10 21:32:34,DE
469 125 249 00628,Gilbert,10003,apple,kg,293,1089,2021-02-10 17:51:46,US
005 360 158 00323,Vasseur,10002,orange juice,l,166,9697,2021-02-10 09:15:54,WW
748 411 537 00419,Faure,10002,orange juice,l,500,4425,2021-02-09 20:24:45,CN
410 666 821 00137,Benard,10002,orange juice,l,165,4851,2021-02-09 20:44:50,DE
252 585 522 00259,Boyer,10002,orange juice,l,267,1976,2021-02-10 10:00:08,BE
710 708 710 00433,Collin Duhamel et Fils,10004,ham,kg,344,5724,2021-02-11 01:13:29,BE
035 684 712 00577,Clerc,10005,milk,l,185,7478,2021-02-11 06:48:43,CN
989 950 604 00101,Teixeira,10002,orange juice,l,480,9340,2021-02-09 21:57:39,ES
298 163 662 00538,Masson,10002,orange juice,l,162,2662,2021-02-11 05:12:06,ES
544 692 745 00821,Lefort Turpin S.A.,xxxxx,unknow,x,408,2760,2021-02-10 09:33:43,BE
702 293 855 00180,Perrin,10001,wheat,kg,19,6107,2021-02-10 04:59:32,IT
410 666 821 00137,Benard,10003,apple,kg,103,2388,2021-02-11 01:34:17,UK
976 307 025 00595,Mendes S.A.R.L.,10005,milk,l,484,8474,2021-02-10 22:22:12,BE
865 267 856 00435,Delorme,10005,milk,l,256,3664,2021-02-09 16:21:51,CN
776 094 352 00426,Colas S.A.S.,xxxxx,unknow,x,24,3960,2021-02-10 11:04:33,WW
230 406 258 00674,Hernandez,xxxxx,unknow,x,310,6764,2021-02-09 17:25:31,DE
469 125 249 00628,Gilbert,10005,milk,l,333,3078,2021-02-11 14:18:47,IT
060 236 842 00303,Blanc Loiseau SA,10005,milk,l,176,8620,2021-02-09 15:58:02,IT
905 025 035 00981,Labbe SA,10005,milk,l,172,6211,2021-02-09 16:07:37,FR
099 534 019 00399,Noel,10003,apple,kg,299,4378,2021-02-10 18:10:57,CN
744 024 924 00682,Maillot,10003,apple,kg,241,8221,2021-02-10 06:51:23,CN
532 196 645 00990,Wagner et Fils,xxxxx,unknow,x,496,8137,2021-02-10 01:21:54,ES
770 319 367 00149,Pottier,10001,wheat,kg,384,8221,2021-02-10 13:58:24,WW
109 749 161 00320,Roy Rossi SA,xxxxx,unknow,x,474,3956,2021-02-09 20:33:03,BE
520 349 637 00829,Chauvet Royer et Fils,10003,apple,kg,179,9631,2021-02-09 16:19:38,WW
702 293 855 00180,Perrin,10002,orange juice,l,352,1354,2021-02-10 02:14:42,DE
748 411 537 00419,Faure,10002,orange juice,l,357,1968,2021-02-09 14:57:47,ES
552 939 342 00500,Joly,xxxxx,unknow,x,489,2029,2021-02-10 07:19:51,IT
252 585 522 00259,Boyer,xxxxx,unknow,x,64,4463,2021-02-11 08:31:37,FR
865 267 856 00435,Delorme,10001,wheat,kg,446,3814,2021-02-10 16:59:19,CN
298 163 662 00538,Masson,10002,orange juice,l,286,3445,2021-02-11 06:35:08,CN
009 238 144 00142,Giraud,10003,apple,kg,73,5231,2021-02-10 18:20:14,WW
312 468 269 00967,Salmon Lefort S.A.R.L.,10001,wheat,kg,256,9118,2021-02-10 08:49:05,UK
733 736 272 00083,Roussel,10001,wheat,kg,459,1990,2021-02-11 04:14:42,ES
400 323 868 00900,Godard Dupre S.A.R.L.,10002,orange juice,l,323,4431,2021-02-10 08:06:49,UK
060 236 842 00303,Blanc Loiseau SA,xxxxx,unknow,x,481,2751,2021-02-10 12:12:00,ES
121 455 561 00917,Aubry Mendes SA,xxxxx,unknow,x,350,5756,2021-02-11 07:19:19,ES
099 534 019 00399,Noel,10001,wheat,kg,298,9367,2021-02-11 03:21:10,WW
552 939 342 00500,Joly,10004,ham,kg,78,1909,2021-02-11 05:12:33,CN
553 832 864 00341,Salmon S.A.S.,10003,apple,kg,253,1076,2021-02-10 09:24:40,ES
721 569 082 00178,Garnier SA,10003,apple,kg,62,9697,2021-02-10 09:48:35,WW
121 455 561 00917,Aubry Mendes SA,10003,apple,kg,180,1133,2021-02-10 23:50:10,FR
647 354 472 00383,Dupuy,10001,wheat,kg,268,9723,2021-02-10 18:30:20,WW
731 199 817 00635,Bouchet,10003,apple,kg,483,1715,2021-02-10 14:34:38,UK
485 885 626 00765,Fontaine S.A.,10003,apple,kg,226,1164,2021-02-09 16:10:11,ES
171 256 418 00937,Collin,10002,orange juice,l,49,8143,2021-02-10 06:32:52,DE
546 340 476 00531,Caron Gauthier S.A.S.,xxxxx,unknow,x,417,1821,2021-02-10 02:22:32,ES
225 736 317 00473,Allard Boulanger SARL,10001,wheat,kg,198,2787,2021-02-10 00:23:22,CN
713 908 641 00094,Renard Cohen S.A.,10002,orange juice,l,31,6573,2021-02-11 01:28:10,US
944 466 855 00035,Laroche,xxxxx,unknow,x,290,9742,2021-02-10 00:26:32,CN
230 406 258 00674,Hernandez,xxxxx,unknow,x,406,4673,2021-02-10 11:28:59,WW
731 199 817 00635,Bouchet,10002,orange juice,l,39,3349,2021-02-10 05:29:45,CN
532 196 645 00990,Wagner et Fils,10003,apple,kg,214,7162,2021-02-10 17:04:42,UK
426 976 372 00576,Renard,10003,apple,kg,102,9100,2021-02-10 16:07:54,CN
905 025 035 00981,Labbe SA,10002,orange juice,l,391,5678,2021-02-10 18:46:20,WW
748 411 537 00419,Faure,10001,wheat,kg,380,1347,2021-02-11 06:40:46,IT
904 207 333 00623,Lemaire,10004,ham,kg,189,8767,2021-02-10 03:06:20,ES
132 059 805 00305,Seguin Bernier et Fils,10003,apple,kg,436,4783,2021-02-10 15:02:19,ES
904 207 333 00623,Lemaire,xxxxx,unknow,x,493,9000,2021-02-11 14:17:45,BE
553 832 864 00341,Salmon S.A.S.,10004,ham,kg,372,7248,2021-02-11 13:28:00,ES
469 125 249 00628,Gilbert,10001,wheat,kg,413,5139,2021-02-10 01:40:14,DE
888 422 983 00912,Lefebvre SA,10002,orange juice,l,237,3781,2021-02-09 19:49:48,ES
665 879 360 00523,Valette Marion S.A.,10004,ham,kg,363,6676,2021-02-10 19:08:58,IT
936 892 291 00509,Noel,10003,apple,kg,154,9803,2021-02-09 20:14:38,ES
929 181 357 00445,Mace S.A.,10001,wheat,kg,411,2322,2021-02-10 11:27:30,BE
744 024 924 00682,Maillot,xxxxx,unknow,x,250,6497,2021-02-11 07:32:34,DE
710 708 710 00433,Collin Duhamel et Fils,xxxxx,unknow,x,183,7913,2021-02-09 17:26:23,WW
904 207 333 00623,Lemaire,10001,wheat,kg,205,8036,2021-02-09 18:05:31,BE
276 639 433 00012,Rossi,xxxxx,unknow,x,81,5937,2021-02-10 21:30:36,CN
929 181 357 00445,Mace S.A.,10004,ham,kg,336,2072,2021-02-10 02:50:48,ES
710 708 710 00433,Collin Duhamel et Fils,10001,wheat,kg,282,9750,2021-02-11 02:08:38,FR
770 319 367 00149,Pottier,xxxxx,unknow,x,496,9385,2021-02-10 17:02:08,BE
058 083 148 00105,Rey,10004,ham,kg,257,7198,2021-02-11 14:35:26,DE
252 585 522 00259,Boyer,10001,wheat,kg,491,6622,2021-02-10 13:43:30,ES
058 083 148 00105,Rey,10004,ham,kg,132,1349,2021-02-10 03:50:34,FR
905 025 035 00981,Labbe SA,10002,orange juice,l,124,7702,2021-02-10 23:42:00,BE
108 431 613 00290,Torres et Fils,10001,wheat,kg,14,7853,2021-02-10 22:26:34,US
028 443 429 00413,Dos Santos Colin SA,10005,milk,l,205,9211,2021-02-09 17:25:13,WW
005 360 158 00323,Vasseur,xxxxx,unknow,x,212,3375,2021-02-10 03:46:55,FR
552 939 342 00500,Joly,10004,ham,kg,396,8054,2021-02-10 10:48:50,DE
332 829 833 00971,Laine Georges S.A.R.L.,10005,milk,l,167,6702,2021-02-10 07:03:06,FR
113 099 722 00017,Bertrand Chauvin SA,10004,ham,kg,60,6958,2021-02-09 23:19:14,IT
804 954 360 00953,Simon,10002,orange juice,l,362,7701,2021-02-10 22:30:19,FR
502 486 187 00826,Bertin Henry et Fils,10002,orange juice,l,281,9329,2021-02-10 18:10:40,WW
424 178 749 00985,Mahe,10003,apple,kg,73,3938,2021-02-11 00:26:40,IT
702 293 855 00180,Perrin,10002,orange juice,l,412,2850,2021-02-10 18:34:13,CN
470 475 696 00824,Gomes,xxxxx,unknow,x,368,5061,2021-02-10 03:46:38,WW
298 163 662 00538,Masson,10004,ham,kg,467,7766,2021-02-10 13:31:19,WW
593 928 753 00361,Arnaud,10004,ham,kg,292,7598,2021-02-11 01:21:05,WW
744 024 924 00682,Maillot,xxxxx,unknow,x,87,3185,2021-02-10 08:41:26,CN
926 290 141 00666,Chartier,10005,milk,l,55,4344,2021-02-11 06:24:53,WW
307 472 535 00137,Muller Becker S.A.,10002,orange juice,l,109,5849,2021-02-09 17:02:42,FR
307 472 535 00137,Muller Becker S.A.,10004,ham,kg,81,4681,2021-02-10 16:27:36,CN
312 468 269 00967,Salmon Lefort S.A.R.L.,xxxxx,unknow,x,187,2926,2021-02-11 05:06:51,CN
929 177 473 00296,Merle Ferrand S.A.,10001,wheat,kg,378,5375,2021-02-11 00:42:52,US
958 060 273 00573,Hernandez,10004,ham,kg,155,3388,2021-02-09 23:49:38,WW
520 876 617 00548,Rocher et Fils,10002,orange juice,l,285,8647,2021-02-10 04:45:33,US
748 411 537 00419,Faure,10002,orange juice,l,136,2928,2021-02-10 08:59:27,ES
544 692 745 00821,Lefort Turpin S.A.,xxxxx,unknow,x,1,6206,2021-02-10 20:39:25,FR
710 708 710 00433,Collin Duhamel et Fils,10004,ham,kg,469,2489,2021-02-09 22:34:21,WW
927 092 092 00859,Legendre,10003,apple,kg,349,2590,2021-02-10 15:02:44,UK
530 775 042 00950,Lejeune S.A.R.L.,10002,orange juice,l,371,8638,2021-02-09 15:51:08,ES
467 133 511 00652,Joly Meunier S.A.S.,10003,apple,kg,483,2074,2021-02-10 19:59:50,WW
393 332 699 00341,Reynaud Gomes SA,10001,wheat,kg,189,4768,2021-02-10 00:40:55,FR
552 939 342 00500,Joly,10005,milk,l,111,4126,2021-02-10 03:15:31,BE
699 839 084 00778,Muller,10003,apple,kg,155,4615,2021-02-09 20:54:51,IT
307 472 535 00137,Muller Becker S.A.,10003,apple,kg,411,7861,2021-02-10 05:28:16,UK
865 267 856 00435,Delorme,xxxxx,unknow,x,4,1504,2021-02-10 20:42:41,BE
647 354 472 00383,Dupuy,10004,ham,kg,43,7596,2021-02-11 06:59:33,US
929 181 357 00445,Mace S.A.,10001,wheat,kg,412,8638,2021-02-09 15:40:20,CN
225 736 317 00473,Allard Boulanger SARL,10005,milk,l,386,6401,2021-02-10 17:21:48,UK
696 468 122 00711,Gautier Diallo S.A.S.,10002,orange juice,l,210,8444,2021-02-09 17:55:36,BE
544 692 745 00821,Lefort Turpin S.A.,10001,wheat,kg,152,7144,2021-02-11 04:20:18,FR
502 486 187 00826,Bertin Henry et Fils,10005,milk,l,287,4661,2021-02-10 06:04:58,DE
926 290 141 00666,Chartier,xxxxx,unknow,x,154,7867,2021-02-10 19:16:31,ES
060 236 842 00303,Blanc Loiseau SA,xxxxx,unknow,x,341,9669,2021-02-10 06:44:36,FR
645 212 343 00953,Turpin Alves SA,10003,apple,kg,192,3798,2021-02-10 06:24:11,BE
400 323 868 00900,Godard Dupre S.A.R.L.,10001,wheat,kg,285,6536,2021-02-10 01:36:56,UK
307 472 535 00137,Muller Becker S.A.,10004,ham,kg,259,5320,2021-02-11 06:22:01,ES
332 829 833 00971,Laine Georges S.A.R.L.,10003,apple,kg,270,3782,2021-02-10 13:42:02,ES
470 475 696 00824,Gomes,10005,milk,l,226,2203,2021-02-09 20:05:38,US
665 879 360 00523,Valette Marion S.A.,10003,apple,kg,476,3651,2021-02-10 01:21:46,ES
906 815 500 00682,Mahe,10004,ham,kg,233,1166,2021-02-11 11:25:46,CN
005 360 158 00323,Vasseur,xxxxx,unknow,x,295,6133,2021-02-10 14:37:16,DE
929 181 357 00445,Mace S.A.,10002,orange juice,l,383,3517,2021-02-11 01:00:35,ES
121 455 561 00917,Aubry Mendes SA,10001,wheat,kg,170,8412,2021-02-09 15:11:44,US
944 466 855 00035,Laroche,10004,ham,kg,377,3033,2021-02-11 04:14:43,US
514 531 057 00093,Ledoux S.A.,10002,orange juice,l,222,1895,2021-02-11 05:05:03,UK
944 466 855 00035,Laroche,xxxxx,unknow,x,277,5810,2021-02-10 16:05:06,CN
230 406 258 00674,Hernandez,xxxxx,unknow,x,437,3417,2021-02-10 17:05:07,ES
675 431 958 00367,Chretien SA,xxxxx,unknow,x,334,7817,2021-02-10 00:07:32,WW
936 892 291 00509,Noel,10005,milk,l,223,7474,2021-02-11 01:18:58,CN
520 349 637 00829,Chauvet Royer et Fils,10001,wheat,kg,281,6245,2021-02-10 11:08:24,WW
592 557 793 00073,Roy,10003,apple,kg,486,5326,2021-02-10 16:38:21,UK
520 349 637 00829,Chauvet Royer et Fils,10002,orange juice,l,272,3793,2021-02-09 20:50:21,WW
804 954 360 00953,Simon,10004,ham,kg,447,8844,2021-02-10 01:22:31,BE
485 885 626 00765,Fontaine S.A.,xxxxx,unknow,x,436,7766,2021-02-11 12:46:22,BE
122 648 485 00706,Nguyen S.A.S.,10002,orange juice,l,206,8068,2021-02-10 16:48:24,CN
005 360 158 00323,Vasseur,10004,ham,kg,20,2065,2021-02-10 13:39:58,BE
553 832 864 00341,Salmon S.A.S.,10004,ham,kg,204,3379,2021-02-11 11:47:16,DE
989 950 604 00101,Teixeira,10001,wheat,kg,466,2125,2021-02-10 07:25:58,FR
113 099 722 00017,Bertrand Chauvin SA,10004,ham,kg,199,1884,2021-02-11 04:30:51,UK
904 207 333 00623,Lemaire,xxxxx,unknow,x,296,1678,2021-02-10 23:32:53,BE
544 692 745 00821,Lefort Turpin S.A.,10002,orange juice,l,393,8157,2021-02-09 23:35:57,WW
770 319 367 00149,Pottier,10003,apple,kg,314,4455,2021-02-10 22:53:44,US
647 354 472 00383,Dupuy,xxxxx,unknow,x,96,1925,2021-02-10 17:27:39,DE
798 254 847 00455,Maillet S.A.S.,10005,milk,l,159,4120,2021-02-09 23:39:29,DE
532 196 645 00990,Wagner et Fils,10005,milk,l,278,8916,2021-02-11 05:22:12,CN
744 024 924 00682,Maillot,10004,ham,kg,253,8515,2021-02-11 00:05:37,FR
236 689 651 00949,Ferrand S.A.S.,xxxxx,unknow,x,284,7916,2021-02-10 03:20:11,BE
236 689 651 00949,Ferrand S.A.S.,xxxxx,unknow,x,61,2495,2021-02-10 11:10:21,IT
702 293 855 00180,Perrin,xxxxx,unknow,x,161,4184,2021-02-11 09:37:58,WW
689 368 718 00273,Brun,10004,ham,kg,488,4240,2021-02-11 10:16:15,FR
556 401 339 00449,Leclerc,10005,milk,l,15,3847,2021-02-09 16:03:03,IT
530 775 042 00950,Lejeune S.A.R.L.,10005,milk,l,488,8984,2021-02-10 11:49:41,FR
904 207 333 00623,Lemaire,10002,orange juice,l,397,5961,2021-02-09 16:29:17,ES
544 692 745 00821,Lefort Turpin S.A.,10003,apple,kg,171,7543,2021-02-10 06:34:27,US
676 578 897 00831,Lemaitre Gaillard SARL,10005,milk,l,383,9068,2021-02-10 06:53:08,IT
689 368 718 00273,Brun,10003,apple,kg,287,9131,2021-02-10 07:10:17,CN
865 267 856 00435,Delorme,10005,milk,l,258,4022,2021-02-10 12:40:45,WW
470 475 696 00824,Gomes,10004,ham,kg,97,1730,2021-02-11 02:58:28,WW
532 196 645 00990,Wagner et Fils,xxxxx,unknow,x,488,6001,2021-02-09 20:20:11,UK
421 012 131 00603,Clerc SA,10005,milk,l,54,4881,2021-02-10 22:02:30,FR
426 976 372 00576,Renard,xxxxx,unknow,x,482,3874,2021-02-11 14:27:10,DE
744 024 924 00682,Maillot,xxxxx,unknow,x,22,8561,2021-02-09 18:49:02,BE
556 401 339 00449,Leclerc,10002,orange juice,l,176,2672,2021-02-09 17:06:13,FR
645 212 343 00953,Turpin Alves SA,10001,wheat,kg,357,4834,2021-02-11 00:04:21,UK
306 924 902 00505,Fabre S.A.R.L.,10004,ham,kg,174,9246,2021-02-09 16:41:34,WW
298 163 662 00538,Masson,10003,apple,kg,324,4144,2021-02-10 17:21:33,FR
312 468 269 00967,Salmon Lefort S.A.R.L.,10002,orange juice,l,47,6303,2021-02-09 23:10:39,DE
947 163 962 00280,Leger SARL,10002,orange juice,l,159,2775,2021-02-10 20:13:50,ES
989 950 604 00101,Teixeira,xxxxx,unknow,x,217,8928,2021-02-10 20:17:10,US
393 332 699 00341,Reynaud Gomes SA,10003,apple,kg,471,7093,2021-02-09 16:46:15,IT
770 319 367 00149,Pottier,10004,ham,kg,430,4252,2021-02-09 18:05:16,CN
647 354 472 00383,Dupuy,10002,orange juice,l,272,9749,2021-02-11 05:36:39,WW
592 557 793 00073,Roy,10005,milk,l,227,7059,2021-02-09 21:35:59,IT
312 468 269 00967,Salmon Lefort S.A.R.L.,10005,milk,l,464,4947,2021-02-10 06:17:24,IT
502 486 187 00826,Bertin Henry et Fils,10001,wheat,kg,30,4998,2021-02-11 05:21:44,DE
592 557 793 00073,Roy,10003,apple,kg,349,8341,2021-02-11 03:10:53,ES
676 578 897 00831,Lemaitre Gaillard SARL,10005,milk,l,68,9829,2021-02-10 07:38:34,WW
054 059 505 00902,Gimenez SA,xxxxx,unknow,x,376,6919,2021-02-10 08:12:22,ES
710 708 710 00433,Collin Duhamel et Fils,10002,orange juice,l,377,3398,2021-02-10 20:44:08,FR
470 475 696 00824,Gomes,10005,milk,l,160,3315,2021-02-11 08:43:34,ES
645 212 343 00953,Turpin Alves SA,10004,ham,kg,116,1377,2021-02-10 19:06:26,DE
054 059 505 00902,Gimenez SA,10004,ham,kg,190,4700,2021-02-10 06:40:54,US
514 531 057 00093,Ledoux S.A.,10004,ham,kg,184,5765,2021-02-10 04:30:24,CN
905 025 035 00981,Labbe SA,xxxxx,unknow,x,210,9310,2021-02-11 08:24:56,UK
485 885 626 00765,Fontaine S.A.,10003,apple,kg,462,5235,2021-02-11 10:07:50,US
113 099 722 00017,Bertrand Chauvin SA,10004,ham,kg,181,6607,2021-02-11 11:15:23,CN
005 360 158 00323,Vasseur,10002,orange juice,l,465,7258,2021-02-11 09:00:01,ES
532 196 645 00990,Wagner et Fils,10002,orange juice,l,80,8651,2021-02-10 06:08:41,IT
005 664 081 00181,Jacques,10005,milk,l,429,3612,2021-02-10 22:41:12,IT
929 177 473 00296,Merle Ferrand S.A.,10003,apple,kg,113,2405,2021-02-11 07:52:42,US
291 739 395 00718,Renard Legros SARL,10005,milk,l,409,4617,2021-02-09 21:31:24,US
744 024 924 00682,Maillot,10003,apple,kg,321,5081,2021-02-10 01:58:46,DE
556 401 339 00449,Leclerc,10002,orange juice,l,54,5354,2021-02-09 18:07:15,IT
514 673 107 00711,Chartier,10003,apple,kg,406,1551,2021-02-10 07:01:17,BE
276 639 433 00012,Rossi,10002,orange juice,l,394,1312,2021-02-10 07:17:24,FR
054 059 505 00902,Gimenez SA,10004,ham,kg,8,4282,2021-02-11 07:34:32,ES
098 191 667 00640,Cordier Mendes S.A.S.,10002,orange juice,l,269,9925,2021-02-09 23:33:23,IT
532 196 645 00990,Wagner et Fils,xxxxx,unknow,x,412,4178,2021-02-10 05:35:15,US
421 012 131 00603,Clerc SA,xxxxx,unknow,x,20,8112,2021-02-10 15:13:08,DE
306 924 902 00505,Fabre S.A.R.L.,10001,wheat,kg,309,5849,2021-02-10 04:11:55,US
665 879 360 00523,Valette Marion S.A.,10005,milk,l,93,9872,2021-02-11 11:13:42,UK
553 832 864 00341,Salmon S.A.S.,10001,wheat,kg,156,5460,2021-02-10 10:55:17,BE
905 025 035 00981,Labbe SA,10005,milk,l,380,5165,2021-02-10 22:02:47,CN
929 181 357 00445,Mace S.A.,10003,apple,kg,262,6650,2021-02-11 04:15:17,CN
400 323 868 00900,Godard Dupre S.A.R.L.,10001,wheat,kg,209,9061,2021-02-09 15:32:39,IT
944 466 855 00035,Laroche,10001,wheat,kg,178,2764,2021-02-10 16:33:27,ES
938 732 484 00370,Carlier Becker SA,10002,orange juice,l,257,4064,2021-02-11 02:15:14,IT
798 254 847 00455,Maillet S.A.S.,10005,milk,l,333,7523,2021-02-09 21:19:40,FR
132 059 805 00305,Seguin Bernier et Fils,10005,milk,l,475,5995,2021-02-10 12:53:14,FR
410 666 821 00137,Benard,10004,ham,kg,452,8594,2021-02-11 11:59:58,WW
312 468 269 00967,Salmon Lefort S.A.R.L.,10003,apple,kg,156,4441,2021-02-10 07:14:41,WW
906 815 500 00682,Mahe,10005,milk,l,267,2050,2021-02-11 00:26:32,UK
958 060 273 00573,Hernandez,10004,ham,kg,234,9867,2021-02-09 20:10:23,FR
989 950 604 00101,Teixeira,10004,ham,kg,157,7482,2021-02-09 19:47:23,BE
421 012 131 00603,Clerc SA,10002,orange juice,l,186,1569,2021-02-11 14:01:21,WW
171 256 418 00937,Collin,10005,milk,l,37,8261,2021-02-10 01:55:20,UK
731 199 817 00635,Bouchet,10002,orange juice,l,266,8716,2021-02-11 12:17:31,ES
710 708 710 00433,Collin Duhamel et Fils,10001,wheat,kg,320,1099,2021-02-11 10:37:27,CN
689 368 718 00273,Brun,10004,ham,kg,369,1481,2021-02-10 21:17:46,FR
520 876 617 00548,Rocher et Fils,10003,apple,kg,410,7724,2021-02-11 07:41:57,ES
485 885 626 00765,Fontaine S.A.,10001,wheat,kg,331,7087,2021-02-10 22:31:28,US
269 755 218 00217,Lagarde,10003,apple,kg,212,8990,2021-02-11 03:20:52,ES
291 739 395 00718,Renard Legros SARL,10003,apple,kg,106,8890,2021-02-10 17:58:17,BE
933 190 479 00534,Mallet,xxxxx,unknow,x,405,4975,2021-02-09 18:52:27,DE
225 736 317 00473,Allard Boulanger SARL,10002,orange juice,l,496,1376,2021-02-11 07:10:06,UK
225 736 317 00473,Allard Boulanger SARL,10001,wheat,kg,63,1909,2021-02-10 10:26:53,ES
470 475 696 00824,Gomes,10002,orange juice,l,167,2279,2021-02-10 10:27:22,US
470 475 696 00824,Gomes,10005,milk,l,492,6243,2021-02-11 08:30:52,WW
532 196 645 00990,Wagner et Fils,10003,apple,kg,250,2561,2021-02-11 00:31:10,US
467 133 511 00652,Joly Meunier S.A.S.,10004,ham,kg,282,1775,2021-02-11 14:03:36,WW
593 928 753 00361,Arnaud,10005,milk,l,82,5112,2021-02-10 11:17:18,UK
109 749 161 00320,Roy Rossi SA,xxxxx,unknow,x,299,8878,2021-02-11 02:41:18,WW
688 438 138 00789,Nicolas Torres S.A.S.,10004,ham,kg,282,3276,2021-02-10 15:44:00,IT
904 207 333 00623,Lemaire,10001,wheat,kg,55,2877,2021-02-10 20:23:18,DE
